Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Motivation_Level_High,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_No,Internet_Access_Yes,Family_Income_High,Family_Income_Low,Family_Income_Medium,Teacher_Quality_High,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Female,Gender_Male
0.7154570582648595,92.0,5.0,86.0,3.0,2.0,73.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
0.0011719592786566774,79.0,6.0,96.0,1.0,2.0,68.0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
1.4297421572510622,82.0,5.0,95.0,0.0,3.0,69.0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
1.6083134319976131,100.0,8.0,89.0,2.0,3.0,76.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0.0011719592786566774,76.0,5.0,95.0,4.0,3.0,68.0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
-0.8916844144540969,85.0,8.0,58.0,1.0,3.0,65.0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0.5368857835183088,75.0,8.0,87.0,0.0,1.0,66.0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
-0.7131131397075462,76.0,7.0,88.0,0.0,2.0,65.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
2.144027256237265,88.0,8.0,58.0,3.0,3.0,67.0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0.1797432340252074,98.0,10.0,95.0,0.0,1.0,71.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
-0.3559705902144447,82.0,8.0,50.0,1.0,3.0,66.0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0.1797432340252074,91.0,7.0,72.0,3.0,3.0,69.0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
-1.427398238693749,80.0,9.0,51.0,2.0,4.0,59.0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
-1.0702556892006476,68.0,7.0,76.0,2.0,3.0,65.0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
1.2511708825045116,80.0,10.0,71.0,4.0,2.0,72.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
-0.7131131397075462,61.0,6.0,81.0,0.0,2.0,60.0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
-1.0702556892006476,70.0,9.0,88.0,0.0,4.0,64.0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0
0.5368857835183088,81.0,7.0,75.0,1.0,4.0,69.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
1.2511708825045116,61.0,10.0,86.0,3.0,3.0,70.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
0.7154570582648595,71.0,7.0,55.0,2.0,3.0,67.0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
1.072599607757961,80.0,10.0,71.0,1.0,5.0,67.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
-0.8916844144540969,83.0,8.0,91.0,0.0,3.0,64.0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
-1.6059695134402996,97.0,8.0,83.0,4.0,2.0,68.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1
1.6083134319976131,86.0,10.0,84.0,1.0,4.0,72.0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
-0.3559705902144447,77.0,6.0,61.0,1.0,3.0,65.0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
-0.3559705902144447,97.0,8.0,75.0,2.0,3.0,70.0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1.4297421572510622,91.0,7.0,98.0,2.0,5.0,75.0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
0.5368857835183088,68.0,7.0,92.0,3.0,4.0,65.0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.5368857835183088,65.0,7.0,58.0,1.0,3.0,63.0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
2.3225985309838157,87.0,8.0,77.0,0.0,3.0,71.0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1
-0.7131131397075462,82.0,8.0,75.0,1.0,2.0,66.0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0
1.072599607757961,92.0,6.0,72.0,1.0,3.0,69.0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
0.0011719592786566774,80.0,7.0,74.0,0.0,3.0,67.0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
0.3583145087717581,85.0,4.0,82.0,1.0,2.0,71.0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
1.6083134319976131,99.0,8.0,98.0,5.0,2.0,77.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1
0.5368857835183088,81.0,10.0,94.0,1.0,2.0,70.0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
0.5368857835183088,65.0,7.0,94.0,1.0,3.0,66.0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0
1.072599607757961,93.0,5.0,85.0,1.0,3.0,73.0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
-0.3559705902144447,70.0,8.0,51.0,1.0,3.0,62.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
-0.8916844144540969,91.0,6.0,72.0,0.0,2.0,65.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
-1.0702556892006476,98.0,7.0,76.0,0.0,2.0,71.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
-2.141683337679952,88.0,8.0,92.0,1.0,4.0,66.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
2.144027256237265,84.0,8.0,96.0,1.0,3.0,72.0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
-1.2488269639471983,78.0,9.0,73.0,0.0,4.0,64.0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
-0.17739931546789403,75.0,7.0,65.0,0.0,4.0,63.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
-0.3559705902144447,74.0,7.0,67.0,0.0,3.0,63.0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
0.3583145087717581,85.0,8.0,79.0,5.0,2.0,72.0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
0.8940283330114103,90.0,7.0,64.0,2.0,2.0,71.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
0.8940283330114103,87.0,7.0,96.0,3.0,3.0,72.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
-0.5345418649609954,68.0,8.0,71.0,1.0,2.0,65.0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
-0.17739931546789403,80.0,5.0,75.0,0.0,3.0,67.0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0.3583145087717581,92.0,7.0,75.0,1.0,4.0,68.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
-0.17739931546789403,79.0,5.0,59.0,2.0,2.0,66.0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
1.7868847067441638,81.0,6.0,76.0,0.0,3.0,72.0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
0.5368857835183088,91.0,6.0,93.0,3.0,3.0,71.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
0.7154570582648595,86.0,6.0,68.0,3.0,3.0,70.0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0
0.7154570582648595,76.0,9.0,92.0,1.0,3.0,68.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
1.2511708825045116,96.0,7.0,71.0,0.0,4.0,72.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
0.1797432340252074,67.0,9.0,93.0,1.0,3.0,67.0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
-1.427398238693749,100.0,7.0,64.0,1.0,3.0,69.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
0.3583145087717581,65.0,6.0,74.0,2.0,1.0,65.0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
-0.7131131397075462,61.0,8.0,64.0,1.0,3.0,62.0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
-0.5345418649609954,80.0,7.0,61.0,1.0,1.0,69.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
0.0011719592786566774,70.0,7.0,71.0,1.0,4.0,65.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
1.2511708825045116,89.0,4.0,67.0,2.0,4.0,69.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
0.0011719592786566774,92.0,8.0,89.0,1.0,3.0,67.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
0.0011719592786566774,94.0,8.0,87.0,2.0,5.0,67.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1.7868847067441638,100.0,7.0,75.0,2.0,2.0,75.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
0.1797432340252074,72.0,8.0,100.0,3.0,3.0,70.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
2.5011698057303664,88.0,8.0,99.0,0.0,3.0,67.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0
0.5368857835183088,65.0,6.0,96.0,0.0,3.0,65.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
-1.9631120629334011,76.0,7.0,75.0,1.0,3.0,63.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1
0.8940283330114103,94.0,5.0,71.0,4.0,4.0,74.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0
0.3583145087717581,75.0,9.0,66.0,0.0,2.0,67.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
1.4297421572510622,84.0,8.0,51.0,3.0,3.0,71.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
0.7154570582648595,80.0,6.0,82.0,1.0,3.0,68.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
-0.17739931546789403,86.0,8.0,78.0,2.0,4.0,69.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0
-1.2488269639471983,99.0,7.0,81.0,0.0,4.0,71.0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
-0.17739931546789403,80.0,6.0,79.0,7.0,2.0,66.0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
-0.8916844144540969,83.0,7.0,57.0,0.0,3.0,65.0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
-0.5345418649609954,95.0,8.0,85.0,1.0,2.0,66.0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
0.7154570582648595,79.0,8.0,68.0,2.0,2.0,65.0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1.7868847067441638,63.0,10.0,76.0,1.0,4.0,67.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0.3583145087717581,82.0,7.0,68.0,2.0,4.0,70.0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
-1.2488269639471983,73.0,7.0,51.0,1.0,3.0,63.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
0.5368857835183088,66.0,8.0,94.0,1.0,3.0,64.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1
0.0011719592786566774,94.0,7.0,57.0,1.0,1.0,71.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
-0.7131131397075462,81.0,6.0,79.0,2.0,3.0,68.0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0
-0.17739931546789403,97.0,6.0,94.0,2.0,4.0,72.0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0.0011719592786566774,92.0,4.0,61.0,2.0,4.0,71.0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
0.0011719592786566774,88.0,8.0,71.0,1.0,2.0,64.0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1
0.7154570582648595,60.0,5.0,69.0,1.0,5.0,64.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
-0.17739931546789403,77.0,6.0,54.0,3.0,2.0,67.0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
0.5368857835183088,68.0,7.0,71.0,3.0,3.0,68.0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
-0.8916844144540969,96.0,7.0,75.0,2.0,2.0,68.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
-0.5345418649609954,80.0,10.0,51.0,3.0,5.0,65.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
0.7154570582648595,71.0,5.0,74.0,1.0,3.0,67.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1
-0.3559705902144447,81.0,10.0,55.0,3.0,2.0,67.0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
1.7868847067441638,71.0,9.0,95.0,1.0,4.0,70.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
-0.3559705902144447,68.0,8.0,83.0,1.0,2.0,65.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
0.1797432340252074,84.0,9.0,53.0,2.0,3.0,65.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
1.072599607757961,64.0,8.0,91.0,1.0,4.0,68.0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
-1.6059695134402996,62.0,4.0,75.0,2.0,3.0,61.0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
-1.9631120629334011,75.0,8.0,61.0,3.0,3.0,63.0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
-1.6059695134402996,89.0,5.0,63.0,0.0,2.0,65.0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
1.4297421572510622,82.0,6.0,80.0,1.0,5.0,69.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
-0.5345418649609954,77.0,7.0,54.0,1.0,2.0,64.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
2.5011698057303664,83.0,6.0,53.0,1.0,2.0,69.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
-0.5345418649609954,75.0,8.0,81.0,3.0,3.0,67.0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1
0.1797432340252074,80.0,7.0,99.0,1.0,1.0,74.0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
1.6083134319976131,62.0,8.0,74.0,1.0,3.0,67.0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
2.144027256237265,87.0,7.0,71.0,0.0,4.0,72.0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
2.144027256237265,96.0,7.0,97.0,1.0,5.0,73.0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1.2511708825045116,92.0,6.0,62.0,0.0,4.0,73.0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
1.072599607757961,67.0,5.0,62.0,0.0,2.0,63.0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1
0.7154570582648595,72.0,7.0,75.0,3.0,2.0,69.0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
0.8940283330114103,89.0,6.0,82.0,2.0,6.0,71.0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1
-0.5345418649609954,63.0,9.0,53.0,1.0,4.0,63.0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.8916844144540969,92.0,5.0,84.0,0.0,3.0,69.0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
0.0011719592786566774,80.0,10.0,91.0,3.0,3.0,72.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.17739931546789403,89.0,7.0,64.0,2.0,4.0,67.0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
-0.5345418649609954,64.0,7.0,69.0,1.0,3.0,62.0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0
0.7154570582648595,89.0,7.0,60.0,1.0,2.0,68.0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1.072599607757961,87.0,8.0,82.0,1.0,2.0,67.0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
0.1797432340252074,80.0,7.0,83.0,1.0,3.0,67.0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
1.6083134319976131,62.0,7.0,53.0,0.0,3.0,65.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
-1.2488269639471983,61.0,8.0,84.0,1.0,3.0,60.0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
-0.17739931546789403,75.0,8.0,83.0,1.0,2.0,68.0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
-0.7131131397075462,66.0,9.0,52.0,1.0,3.0,59.0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1
-1.9631120629334011,82.0,8.0,75.0,0.0,0.0,64.0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0.0011719592786566774,97.0,6.0,81.0,1.0,3.0,71.0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
-0.17739931546789403,76.0,4.0,72.0,2.0,2.0,68.0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1.6083134319976131,94.0,7.0,75.0,2.0,3.0,67.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
